5373,475,9,4,False
8077,8563,0,5,True
9,3382,9,6,False
3508,8601,2,5,True
6336,9777,8,5,False
9895,5392,7,2,False
3676,5347,4,5,True
70,9129,7,2,False
7478,7889,5,0,False
1084,5350,0,1,True
3780,8708,4,1,False
2197,1340,4,5,True
8936,5745,2,7,True
4614,5313,0,7,True
2846,2268,6,7,True
3384,1624,2,7,True
1736,5569,1,8,True
8343,4178,0,1,True
9797,9966,3,6,True
2504,9974,1,4,True
9310,4273,0,1,True
8940,3153,5,8,True
9631,4988,0,9,True
4769,2960,9,8,False
7255,2704,0,1,True
451,2053,3,4,True
3037,3586,2,1,False
6504,9225,3,2,False
8238,3421,2,1,False
6368,5812,5,0,False
3443,6885,3,2,False
5931,481,2,9,True
5622,9906,9,4,False
2237,3437,5,4,False
495,356,8,5,False
2684,9149,3,6,True
9058,8783,6,5,False
5685,9081,0,1,True
9535,5457,2,1,False
4523,9133,8,5,False
591,1672,8,5,False
7511,2099,5,8,True
8129,6091,2,9,True
9371,2945,4,3,False
8070,5138,3,8,True
4244,3289,3,8,True
7956,4521,3,2,False
7404,558,6,9,True
3633,3955,8,5,False
3650,2690,0,3,True
9852,5003,7,8,True
3456,2834,3,8,True
4499,3717,6,3,False
6406,637,6,3,False
6372,2314,8,7,False
2654,9349,6,5,False
3477,6344,9,0,False
6797,2132,2,7,True
3700,6868,4,1,False
2471,2522,6,3,False
136,2257,0,9,True
9922,273,4,9,True
879,270,8,3,False
5874,318,5,2,False
9541,7777,4,5,True
6792,6146,6,5,False
3774,934,0,5,True
1834,1972,1,0,False
8936,6794,2,3,True
7503,2604,6,5,False
8642,1462,9,2,False
6624,1409,3,2,False
9680,1920,3,4,True
8437,9121,8,1,False
4557,9458,6,7,True
2338,2424,4,3,False
9310,5933,0,1,True
4756,3132,8,1,False
3029,2986,4,5,True
8695,2666,4,7,True
4506,3715,2,3,True
5023,1586,4,3,False
2123,4876,7,2,False
5750,7165,0,1,True
6779,557,0,7,True
4844,9681,5,8,True
542,9301,8,1,False
2025,3250,3,2,False
2512,3860,8,5,False
8547,4869,8,1,False
7950,660,7,4,False
1433,9743,8,7,False
1740,3480,8,1,False
8747,2396,5,2,False
2160,3419,6,1,False
3071,4467,2,7,True
9745,8723,4,9,True
7856,6513,1,2,True
5163,8072,8,5,False
1189,4157,1,0,False
8954,6011,4,3,False
8450,7997,2,5,True
8965,7911,8,1,False
6667,6907,6,3,False
6745,4776,3,0,False
3449,8256,3,6,True
3757,1406,8,5,False
6385,2508,5,6,True
3291,3183,4,5,True
1483,3343,1,8,True
5911,3936,8,7,False
8280,6674,4,7,True
184,521,8,9,True
5807,6327,5,8,True
633,5350,2,1,False
1524,8427,8,1,False
6398,6879,0,5,True
82,9723,2,9,True
1689,6891,2,1,False
5134,827,5,4,False
2727,5584,5,0,False
2496,212,2,9,True
3247,6126,4,9,True
7697,1619,9,0,False
1745,6427,9,4,False
4514,7559,4,5,True
5145,3659,6,3,False
3108,4167,3,2,False
5631,8050,4,3,False
3648,6797,1,2,True
9106,525,3,0,False
3725,1038,6,1,False
2330,8252,4,1,False
2654,7090,6,5,False
3529,8569,9,2,False
2983,1859,9,8,False
7287,8883,8,7,False
5912,8605,3,6,True
4033,6688,0,1,True
9551,7711,4,7,True
3185,6030,0,3,True
1691,9695,1,8,True
1251,7856,2,1,False
2803,3206,1,8,True
187,3106,5,2,False
3301,6956,2,9,True
6732,4808,2,3,True
9091,8935,6,9,True
1950,7762,7,2,False
7636,2084,1,4,True
2002,8813,6,5,False
5211,9664,1,2,True
3249,8761,4,5,True
1173,6252,7,6,False
4887,5311,0,9,True
9332,8872,3,8,True
9910,3763,8,5,False
6627,275,9,4,False
4140,1699,8,7,False
129,2026,5,6,True
4861,8754,7,4,False
9693,9697,6,3,False
2532,1760,6,1,False
4526,8943,3,2,False
5811,5284,1,4,True
5527,3116,9,2,False
9695,1671,8,7,False
837,1983,2,3,True
2700,1478,7,6,False
2473,7930,1,2,True
9669,3604,4,7,True
6980,1650,9,0,False
4788,4198,0,9,True
8116,8128,6,1,False
6534,2048,2,7,True
7073,344,1,8,True
3268,5536,1,2,True
8275,1578,5,6,True
8556,8180,8,5,False
7342,8827,0,9,True
776,1316,4,1,False
8584,320,2,9,True
6345,7638,2,1,False
8144,7492,7,2,False
405,1869,4,9,True
4345,1861,2,1,False
9256,5985,6,5,False
695,7179,1,6,True
8247,3929,4,5,True
6766,2887,0,7,True
4648,5694,9,6,False
3216,2558,8,5,False
5990,6535,0,3,True
3108,9529,3,6,True
444,8539,2,5,True
8376,9037,1,0,False
8139,3716,2,9,True
2143,1199,7,6,False
5909,4767,6,7,True
488,8527,9,4,False
4403,2281,0,3,True
2945,1374,3,2,False
9567,6021,7,4,False
8286,6066,1,4,True
654,3251,5,0,False
8075,4520,8,5,False
7320,7371,7,8,True
2548,8335,9,0,False
834,1935,6,7,True
5783,399,1,4,True
8694,1571,3,4,True
4442,1351,2,1,False
9186,6989,7,2,False
9075,8071,5,4,False
9296,4179,0,1,True
7050,1948,6,5,False
6156,9998,2,5,True
9953,853,6,7,True
542,99,8,9,True
7123,9578,1,2,True
7836,460,4,5,True
9674,1344,1,6,True
6027,1507,2,7,True
6648,1124,7,8,True
1436,8956,6,7,True
6108,4883,1,6,True
7701,1390,7,0,False
9911,3797,0,5,True
6499,6517,2,3,True
230,2124,3,4,True
665,5514,6,1,False
3055,5145,7,6,False
6724,6435,7,8,True
