10678,31213,3,9,True
22114,22927,3,9,True
2506,6309,3,3,False
11094,36760,5,7,True
57894,40405,2,2,False
31806,16758,6,0,False
46024,21135,6,2,False
5596,58391,7,5,False
32412,51983,4,2,False
18073,8944,0,4,True
53034,29546,2,2,False
51318,50468,9,7,False
47981,50676,4,2,False
56890,25615,5,7,True
19798,44304,0,2,True
45693,22350,1,7,True
1494,50035,6,8,True
33714,12400,4,8,True
47428,7312,5,9,True
55121,3575,1,5,True
20364,20431,8,6,False
12159,1537,6,4,False
16144,52566,0,4,True
12389,42849,9,1,False
52839,51777,2,0,False
15263,41396,2,8,True
8563,8173,9,5,False
32793,21992,0,4,True
23161,34212,8,8,False
51263,11613,4,8,True
49480,385,4,2,False
40338,26866,7,3,False
19109,53337,9,9,False
55980,53382,5,3,False
44302,31500,2,6,True
48448,53127,4,6,True
8593,48999,2,6,True
2972,41612,8,0,False
31247,34653,2,0,False
53731,8740,4,2,False
12362,50184,1,3,True
29049,52606,5,7,True
1376,43488,7,5,False
14489,30742,5,1,False
39476,47448,2,2,False
43853,16096,3,3,False
14213,43766,5,5,False
39243,17450,0,4,True
15539,31395,1,3,True
32041,46179,1,9,True
1543,53170,8,8,False
47150,27849,0,8,True
53168,37002,1,9,True
21821,19986,6,6,False
9174,59319,6,0,False
425,27392,3,7,True
17567,24279,5,1,False
19256,43021,9,5,False
47787,43119,2,4,True
58875,30539,4,8,True
37005,7467,8,2,False
48778,46273,6,0,False
49862,10660,7,9,True
4918,50966,0,2,True
58845,27497,5,7,True
9350,8575,1,1,False
22628,39331,1,9,True
21041,47569,6,4,False
59279,44307,7,5,False
56388,23898,0,6,True
17777,16783,3,3,False
37971,29448,7,1,False
25185,21935,2,4,True
36825,37295,8,4,False
11778,9386,7,3,False
11630,26877,1,9,True
31466,58945,0,2,True
38470,57607,9,1,False
33179,52851,8,2,False
8891,28661,1,7,True
10637,52268,7,1,False
36936,22520,2,6,True
38836,50099,7,9,True
55478,50549,1,5,True
34721,40197,3,9,True
46682,39164,6,6,False
26283,44667,5,5,False
47271,47089,0,4,True
5005,50428,8,6,False
47562,3240,6,4,False
57345,27813,5,5,False
25019,42085,9,5,False
23567,37573,5,7,True
32125,8306,4,8,True
1425,3285,1,5,True
11947,15611,9,5,False
29417,7285,8,4,False
3883,59557,8,0,False
22116,13513,9,7,False
2074,40474,3,5,True
42976,31496,7,5,False
14035,2800,8,4,False
18129,9881,8,0,False
20188,26647,9,1,False
26541,34953,2,4,True
10245,6284,0,8,True
34753,58968,9,9,False
30170,5954,0,4,True
44212,3424,7,3,False
21741,26081,1,3,True
52726,49858,2,4,True
58657,1998,8,2,False
58271,26897,6,4,False
31037,26551,6,6,False
9177,11758,6,0,False
17856,47725,1,3,True
41100,43331,0,2,True
46343,34009,2,6,True
2199,58981,9,7,False
34087,866,2,2,False
28095,6194,2,6,True
18999,23228,4,6,True
11402,16689,5,3,False
1328,38457,5,9,True
52451,5184,1,3,True
614,37521,5,5,False
24355,5611,1,3,True
18575,45514,6,6,False
48500,40619,3,3,False
36521,32979,9,1,False
8706,10079,4,8,True
517,8600,8,4,False
4049,41924,1,9,True
32751,56643,2,2,False
55806,6343,0,6,True
6497,10062,3,5,True
35959,49351,0,0,False
49145,25215,1,9,True
41152,27570,5,3,False
47636,55149,6,2,False
6673,14811,6,4,False
18775,8488,8,6,False
47865,54555,9,7,False
10063,29114,7,1,False
25826,24161,4,4,False
28301,17141,8,4,False
29325,50730,7,7,False
27325,36678,9,9,False
8221,51662,8,6,False
3742,56782,9,5,False
14474,36431,8,0,False
37829,52893,6,4,False
57825,49272,7,9,True
884,48769,7,5,False
49027,24791,0,8,True
5965,21061,2,6,True
22728,41834,3,3,False
14309,54825,1,1,False
35410,34700,2,6,True
26731,15028,0,0,False
48469,46449,5,3,False
20742,3370,2,4,True
53581,20491,6,8,True
5613,6812,4,4,False
6059,26617,3,1,False
31651,44440,5,3,False
34487,53538,7,5,False
3500,40683,5,3,False
15706,4460,6,4,False
9053,14486,3,5,True
28592,33240,9,3,False
26263,54688,1,7,True
22722,20021,4,2,False
16377,52674,8,6,False
38909,19366,1,5,True
34253,56106,2,4,True
14537,15223,4,2,False
52407,46256,7,1,False
26001,59822,7,5,False
31096,34216,2,4,True
32450,1184,2,6,True
11048,52004,6,6,False
44127,15187,0,2,True
47241,51690,0,6,True
4031,27712,2,0,False
28261,25163,5,1,False
47046,51669,0,0,False
9549,53951,7,9,True
35061,38176,8,6,False
7027,50922,1,3,True
3296,31249,9,3,False
18363,23908,3,1,False
12523,52643,6,2,False
46853,26263,3,1,False
46726,27197,0,8,True
3205,6718,5,1,False
47044,33180,4,2,False
30710,11506,2,8,True
58865,44434,1,7,True
11891,52298,9,3,False
15822,59607,4,2,False
13172,32634,6,2,False
54769,33026,4,8,True
46458,59482,5,5,False
56461,28939,5,5,False
30298,56570,4,0,False
35613,46930,3,1,False
6416,19615,3,3,False
38630,29647,4,6,True
51411,14118,8,2,False
9668,10356,2,6,True
804,30929,4,0,False
11132,22694,6,4,False
19967,37524,3,3,False
37573,36211,7,9,True
21410,51648,6,2,False
13404,4972,5,1,False
36762,33504,7,7,False
5755,52103,4,4,False
56114,42589,1,5,True
25198,53080,5,1,False
25061,40904,1,3,True
4656,36386,0,8,True
21478,10434,7,5,False
36851,31021,1,3,True
16569,36896,3,5,True
58262,23727,5,1,False
49128,58877,9,5,False
31873,47431,2,4,True
13316,56083,8,2,False
46396,38404,8,0,False
49666,18141,7,5,False
840,20210,3,5,True
13025,10387,1,9,True
41297,15063,7,9,True
9593,49127,6,4,False
25751,46930,1,1,False
31279,1997,1,5,True
14211,37151,8,2,False
46272,15061,6,6,False
31239,55329,7,7,False
43335,37210,8,2,False
28128,9805,4,8,True
5304,14701,1,1,False
23593,19900,6,0,False
3580,14252,5,1,False
25625,36124,9,1,False
1202,2001,6,8,True
16670,40270,1,9,True
10500,29332,1,9,True
14767,3768,1,5,True
2465,11538,9,9,False
38708,911,5,7,True
38022,19431,6,6,False
18200,12328,4,4,False
24310,13875,5,1,False
2892,28471,2,2,False
40450,9725,4,2,False
42346,44011,4,6,True
7057,41073,1,1,False
49775,27088,2,4,True
45281,11045,2,0,False
46413,24579,9,5,False
4814,56361,8,2,False
39830,14686,1,3,True
55497,27910,8,8,False
3153,20300,8,8,False
58443,21130,6,4,False
51594,24923,1,1,False
50848,43809,5,5,False
58562,25463,9,9,False
1403,51341,0,8,True
29001,27899,9,3,False
23063,13953,8,2,False
115,19594,4,0,False
44685,56137,4,0,False
49629,1133,4,4,False
5131,15424,0,8,True
8381,8062,3,5,True
25230,31664,1,3,True
41923,24706,4,0,False
7887,34508,6,0,False
16610,28617,1,5,True
43753,36377,5,3,False
25255,39825,4,6,True
50024,49304,0,0,False
41604,59538,7,5,False
23288,36692,8,0,False
49034,44731,2,4,True
59095,46593,0,2,True
23679,6279,0,0,False
48399,17169,4,0,False
27562,20276,8,4,False
40245,46943,8,6,False
41211,14474,0,8,True
26371,31221,0,2,True
99,9804,1,1,False
36004,19446,9,1,False
35852,13812,4,8,True
49441,22717,1,3,True
7025,21142,0,0,False
2062,2327,6,0,False
55042,39550,5,1,False
52887,3802,1,1,False
32457,51617,9,3,False
50011,3135,2,0,False
50895,54947,5,1,False
54377,54442,3,5,True
29555,38160,5,1,False
54381,48606,5,5,False
44084,41110,9,3,False
