13960,7778,8,3,False
4545,4744,7,0,False
48510,6099,1,2,True
36289,2494,5,6,True
33136,49893,0,3,True
50953,44596,2,3,True
54157,43868,8,3,False
47215,55286,4,1,False
38831,1096,1,2,True
19295,45041,9,2,False
8472,52776,0,5,True
56212,58027,9,6,False
37649,7460,3,6,True
20486,37212,6,7,True
20172,26868,4,5,True
30018,20572,7,6,False
57276,37139,8,1,False
16756,7653,7,2,False
20909,57507,7,0,False
50131,27102,3,4,True
40799,36610,9,8,False
8251,52240,2,3,True
29259,43859,8,7,False
6358,31832,7,8,True
4853,3796,8,9,True
1138,7984,9,4,False
24377,16783,6,3,False
33376,22922,5,2,False
58728,9221,2,1,False
49775,10903,2,5,True
28207,51355,7,6,False
34615,51732,9,8,False
48293,7311,2,5,True
45633,14212,6,1,False
22542,13769,3,0,False
10521,29234,4,9,True
22596,11924,0,9,True
17064,39760,0,7,True
42246,28085,9,6,False
48302,29559,3,0,False
56436,15468,0,7,True
35439,8475,6,3,False
52796,14076,2,7,True
46733,10853,5,6,True
11829,6240,7,8,True
18089,20003,8,3,False
13527,19766,2,9,True
16553,18978,5,2,False
33396,6552,1,4,True
37346,13636,6,1,False
45151,54180,3,8,True
2378,49705,8,5,False
54582,33818,4,3,False
50547,23381,4,7,True
22142,48102,6,7,True
53762,32992,2,5,True
54662,59588,6,3,False
50536,43040,7,2,False
22438,17525,8,7,False
27094,25021,0,7,True
5812,12665,3,0,False
53025,45944,4,9,True
8437,26722,7,0,False
17434,5073,2,1,False
49122,8769,3,4,True
7500,38860,2,1,False
24840,22371,0,7,True
20372,18820,8,9,True
45580,1111,6,5,False
1265,12619,5,8,True
12296,41712,7,8,True
32934,35118,2,9,True
17098,5443,6,1,False
3946,17354,4,3,False
23102,14415,9,4,False
3797,21655,1,4,True
31116,1068,0,3,True
13844,41777,2,1,False
58982,27681,0,1,True
31354,14026,2,3,True
54169,5012,2,1,False
45623,10597,6,9,True
51510,49681,8,1,False
7721,40192,3,8,True
6298,37918,3,2,False
26999,13180,0,7,True
35871,5018,7,6,False
34250,38656,2,5,True
15243,35026,7,6,False
53623,35588,9,6,False
49720,57681,0,9,True
39695,89,1,4,True
56699,31966,4,1,False
4013,18432,1,6,True
53696,7487,5,4,False
5233,34532,9,2,False
15730,9559,1,8,True
46202,49660,7,8,True
53494,193,2,7,True
1962,20634,9,4,False
53032,50647,4,1,False
7581,25133,6,7,True
48097,50133,9,8,False
42460,45997,1,0,False
57631,16551,1,4,True
23987,30461,8,3,False
25404,28863,9,4,False
53688,40677,3,4,True
12021,15863,5,0,False
47771,16106,4,9,True
9962,2271,2,7,True
21423,6215,9,4,False
9506,23218,0,3,True
26875,47090,2,3,True
27224,7567,5,2,False
42667,10183,6,9,True
16470,12864,9,2,False
29683,26617,4,1,False
54579,45622,1,6,True
4611,21491,9,4,False
1948,27020,8,1,False
37262,14359,4,1,False
17061,9493,9,4,False
38927,8944,3,4,True
45681,5467,4,3,False
15792,6284,7,8,True
4990,1118,6,1,False
54685,46190,0,7,True
55511,57187,4,9,True
415,11272,8,1,False
10700,44292,0,5,True
53282,25953,3,0,False
51975,37801,1,6,True
15523,20225,1,0,False
39994,7388,8,7,False
26672,26020,8,5,False
45834,1151,4,3,False
48516,52810,2,3,True
37915,48346,1,6,True
57153,19280,2,3,True
7980,24948,3,6,True
