3492,1933,8,7,False
1110,1209,7,6,False
1479,8613,3,4,True
9143,632,1,2,True
543,7981,8,3,False
3112,1588,8,3,False
6883,5057,1,6,True
2032,304,3,4,True
9469,1872,7,4,False
5115,9372,6,5,False
5039,6745,4,3,False
7543,5129,3,8,True
9348,2337,1,6,True
1837,9421,3,2,False
5234,6273,7,4,False
5655,9082,7,2,False
1992,914,9,8,False
2916,1638,9,0,False
985,7804,2,3,True
318,2137,2,1,False
7303,4396,1,4,True
842,8646,7,2,False
2381,6231,8,1,False
2705,1237,1,2,True
9680,7120,3,2,False
4017,1821,4,9,True
5888,2,4,1,False
7585,6876,6,3,False
97,3116,7,2,False
9639,9727,4,3,False
4251,9982,8,5,False
6739,8499,3,6,True
4392,7117,0,3,True
2185,1496,0,7,True
1076,3528,2,3,True
3081,4740,2,3,True
9588,8312,5,4,False
4499,5001,6,9,True
3371,4938,0,7,True
4154,4743,9,8,False
8418,1632,1,6,True
9267,3419,4,1,False
606,6184,8,3,False
8518,4058,3,8,True
5517,1430,4,1,False
9993,8313,0,7,True
2192,9174,5,0,False
5597,4381,4,5,True
6742,6270,4,5,True
1449,3194,9,4,False
1103,2177,9,8,False
4094,1319,5,8,True
1455,2184,9,2,False
1886,9762,6,3,False
6191,5606,0,3,True
5085,4703,6,3,False
9794,261,6,5,False
302,3185,1,0,False
3049,5884,3,6,True
1443,8443,8,1,False
4099,2362,7,8,True
951,3173,5,6,True
4370,3471,0,1,True
5172,9414,7,0,False
7741,251,4,1,False
8895,3329,0,7,True
2672,6956,6,9,True
2990,7561,8,1,False
2748,2597,0,5,True
505,2000,3,6,True
1586,9418,3,8,True
6715,3292,4,7,True
9027,1268,3,8,True
8496,9707,0,3,True
3842,8685,9,4,False
8581,9519,3,0,False
1302,24,1,4,True
2065,8044,8,9,True
5474,4393,4,3,False
4093,1356,9,2,False
3957,2391,5,2,False
56,4867,4,5,True
476,5145,1,6,True
6546,3812,0,3,True
3338,4401,9,2,False
3981,4351,9,0,False
5746,10,1,0,False
6940,6078,3,6,True
2978,3940,3,0,False
1275,4044,4,3,False
2414,3496,9,0,False
1500,5609,7,6,False
2300,2766,3,6,True
7078,2268,6,7,True
2643,5365,6,7,True
4130,3232,7,4,False
7381,6683,0,1,True
7990,1202,1,8,True
7034,4830,8,5,False
3706,2805,0,5,True
4273,2382,1,8,True
9777,2219,5,8,True
1443,1347,8,7,False
6001,1515,8,1,False
2537,1192,4,9,True
2933,3795,6,3,False
2701,2563,4,7,True
6223,6378,7,4,False
3906,5049,1,8,True
9954,1837,2,3,True
6631,6530,8,5,False
1420,270,6,3,False
9540,4787,1,6,True
2846,9212,6,7,True
8103,5978,6,1,False
5290,6934,0,7,True
721,7252,0,3,True
8966,6413,2,3,True
8695,6809,4,1,False
3471,8152,1,0,False
6864,3203,8,1,False
4282,1628,0,3,True
2345,4694,9,6,False
3791,2200,9,2,False
2307,9881,4,3,False
872,329,8,1,False
5336,1974,3,6,True
3455,7530,1,4,True
3554,5071,6,7,True
2223,2068,4,9,True
1981,6184,6,3,False
6748,641,1,8,True
3022,784,5,4,False
7841,805,3,8,True
9734,3245,7,8,True
8460,6856,2,7,True
3778,7721,5,6,True
8703,9078,3,8,True
6390,5578,5,8,True
5324,5990,7,0,False
1986,975,1,2,True
7260,1665,7,4,False
1147,1683,4,3,False
6139,2817,3,0,False
5539,3300,6,3,False
6557,7690,0,3,True
2234,2062,7,6,False
5729,6628,8,1,False
1059,4129,4,9,True
3302,7809,6,5,False
8155,9423,4,9,True
5818,3925,0,1,True
9529,9727,6,3,False
1564,9623,7,2,False
3166,1412,7,2,False
7799,3672,9,4,False
6862,8260,3,0,False
2413,4362,5,8,True
6142,3792,5,4,False
3176,3074,2,3,True
3639,8189,1,4,True
9030,131,1,6,True
7756,1985,9,4,False
8938,7704,1,4,True
5514,5876,1,8,True
7888,257,5,8,True
6385,9084,5,4,False
9654,3357,3,4,True
2019,9865,9,0,False
8449,4478,1,8,True
6052,3462,2,5,True
2015,4702,1,6,True
3832,9255,2,9,True
1079,8702,6,5,False
9348,8482,1,2,True
7904,4746,6,7,True
7132,9052,9,0,False
8870,7445,2,7,True
795,9475,3,6,True
4839,9386,8,9,True
5432,6744,5,2,False
6488,9654,4,3,False
2167,2185,7,0,False
661,8555,0,7,True
8715,4211,1,6,True
172,3965,2,3,True
1778,1596,4,9,True
3207,5093,2,1,False
5490,1344,1,6,True
7505,4233,0,5,True
9779,6655,2,9,True
4683,1841,9,0,False
9455,7490,0,7,True
3433,9454,1,6,True
4642,5807,0,5,True
708,9784,4,9,True
8928,2057,9,6,False
2783,2705,8,1,False
8854,6330,3,2,False
553,3720,8,7,False
5290,1941,0,7,True
4274,9290,2,5,True
782,4878,3,2,False
367,9037,5,0,False
1062,5032,3,4,True
3044,9486,0,7,True
3730,7212,7,2,False
59,9091,5,6,True
8130,1407,3,2,False
9067,2635,7,2,False
3652,5085,1,6,True
6054,5963,7,6,False
5359,8056,3,0,False
9749,3398,5,6,True
5261,7488,7,4,False
8852,8555,6,7,True
7662,8545,4,1,False
446,5412,6,7,True
6344,4585,0,9,True
1304,7047,9,4,False
8549,4738,1,4,True
6179,1885,6,1,False
5745,3706,7,0,False
3413,1494,0,7,True
9563,7182,8,9,True
2534,3142,3,2,False
7402,4461,4,5,True
6487,1696,9,2,False
3866,8869,1,6,True
9694,9463,8,7,False
202,3479,1,0,False
8177,938,6,3,False
6362,4569,4,5,True
1808,2569,0,5,True
2490,4834,7,0,False
8695,3113,4,5,True
9088,9143,8,1,False
4597,6497,1,2,True
1927,7476,2,3,True
4532,3343,3,8,True
5315,7970,9,6,False
7938,7221,5,0,False
9365,7345,3,2,False
8374,9694,9,8,False
4655,2910,1,2,True
4982,9051,8,1,False
4502,6450,9,8,False
2359,6464,1,8,True
9466,7210,9,6,False
2168,235,8,9,True
8440,3888,8,9,True
6527,7815,1,2,True
9130,5808,6,7,True
181,2507,8,7,False
2754,7131,6,3,False
4103,8972,2,3,True
6454,5246,0,7,True
731,890,2,3,True
1020,8564,3,6,True
6154,2992,8,3,False
